Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,353.9793701171875,149.30177307128906,409.32928466796875,597.2068481445312,358.8500061035156,154.69000244140625,413.2900085449219,604.219970703125,363.0,154.72999572753906,413.8299865722656,604.3699951171875,357.20001220703125,153.30999755859375,410.3999938964844,598.5800170898438,362.8699951171875,153.82000732421875,412.3500061035156,600.6400146484375,2134200,8947000,16316700,30653100
2025-02-06,360.4897766113281,148.16285705566406,411.83502197265625,599.2825927734375,365.45001220703125,153.50999450683594,415.82000732421875,606.3200073242188,367.5400085449219,154.83999633789062,418.20001220703125,606.4500122070312,362.5199890136719,153.3800048828125,414.0,602.6300048828125,363.8999938964844,154.7899932861328,414.0,605.989990234375,3007000,7418100,16309800,35771500
2025-02-07,358.94110107421875,147.78643798828125,405.8232116699219,593.7969970703125,363.8800048828125,153.1199951171875,409.75,600.77001953125,369.5299987792969,154.49000549316406,418.6499938964844,608.1300048828125,362.5799865722656,152.8000030517578,408.1000061035156,600.0499877929688,369.25,153.52999877929688,416.4800109863281,606.8900146484375,1804800,6204900,22886800,50788500
2025-02-10,358.2900390625,148.86744689941406,408.26953125,597.82958984375,363.2200012207031,154.24000549316406,412.2200012207031,604.8499755859375,366.239990234375,154.3699951171875,415.4599914550781,605.5,361.54998779296875,152.2899932861328,410.9200134277344,602.739990234375,365.3299865722656,153.61000061035156,413.7099914550781,604.030029296875,1944400,6936200,20817900,26048700
2025-02-11,357.3135070800781,150.6916046142578,407.49700927734375,598.2843017578125,362.2300109863281,156.1300048828125,411.44000244140625,605.3099975585938,364.4200134277344,156.38999938964844,412.489990234375,605.8599853515625,360.9800109863281,153.94000244140625,409.29998779296875,602.4299926757812,361.739990234375,154.11000061035156,409.6400146484375,602.5499877929688,1516900,7554500,18140600,30056700
2025-02-12,347.26177978515625,149.85191345214844,405.1200256347656,596.3568115234375,352.0400085449219,155.25999450683594,409.0400085449219,603.3599853515625,358.92999267578125,155.66000366210938,410.75,604.5499877929688,351.44000244140625,154.27000427246094,404.3699951171875,598.510009765625,357.0,155.27000427246094,407.2099914550781,599.2000122070312,2833100,7746000,19121700,45076100
2025-02-13,348.8992919921875,151.77259826660156,406.6056213378906,602.6528930664062,353.70001220703125,157.25,410.5400085449219,609.72998046875,357.5899963378906,158.1300048828125,411.0,609.9400024414062,350.4200134277344,154.7899932861328,406.3599853515625,603.2000122070312,352.57000732421875,155.25999450683594,407.0,604.47998046875,3547200,10704700,23891700,40921300
2025-02-14,348.5244140625,150.71090698242188,404.515869140625,602.623291015625,353.32000732421875,156.14999389648438,408.42999267578125,609.7000122070312,358.8800048828125,157.47000122070312,408.9100036621094,610.989990234375,352.79998779296875,156.05999755859375,405.8800048828125,609.0700073242188,356.6000061035156,157.2899932861328,407.7900085449219,609.9400024414062,2045300,6411800,22758500,26910400
2025-02-18,349.1951904296875,150.78875732421875,405.71429443359375,604.3924560546875,354.0,154.99000549316406,409.6400146484375,611.489990234375,356.92999267578125,155.4499969482422,410.6000061035156,611.489990234375,351.1099853515625,153.24000549316406,406.5,608.3800048828125,355.4700012207031,154.13999938964844,408.0,610.8800048828125,3120200,9670700,21423100,26749000
2025-02-19,348.208740234375,153.61013793945312,410.79510498046875,605.8158569335938,353.0,157.88999938964844,414.7699890136719,612.9299926757812,353.8500061035156,158.3000030517578,415.489990234375,613.22998046875,349.5899963378906,154.75,407.6499938964844,609.5599975585938,351.8699951171875,155.0,407.8800048828125,610.0800170898438,2211000,7974700,24114200,31011100
2025-02-20,344.4110412597656,155.35159301757812,412.968505859375,603.2953491210938,349.1499938964844,159.67999267578125,416.1300048828125,610.3800048828125,356.8500061035156,159.9499969482422,419.30999755859375,611.6799926757812,347.45001220703125,156.9499969482422,412.5400085449219,607.02001953125,355.0,156.9499969482422,415.2900085449219,611.5399780273438,2174100,7224000,23508700,36554000
2025-02-21,335.4246826171875,157.9005889892578,405.108642578125,592.9765625,340.0400085449219,162.3000030517578,408.2099914550781,599.9400024414062,352.0,163.50999450683594,418.04998779296875,610.2999877929688,337.6000061035156,159.27999877929688,407.8900146484375,599.469970703125,350.5299987792969,159.8800048828125,417.3399963378906,610.1599731445312,3225200,12546900,27524800,76519800
2025-02-24,334.31988525390625,159.3015594482422,400.9306335449219,590.2783203125,338.9200134277344,163.74000549316406,404.0,597.2100219726562,345.45001220703125,164.8699951171875,409.3699951171875,603.030029296875,336.2300109863281,162.0500030517578,399.32000732421875,596.489990234375,343.3900146484375,162.67999267578125,408.510009765625,602.02001953125,2513300,10201900,26443700,50737200
2025-02-25,337.7131652832031,161.5878448486328,394.876953125,587.3427124023438,342.3599853515625,166.08999633789062,397.8999938964844,594.239990234375,344.2300109863281,166.42999267578125,401.9200134277344,597.8900146484375,336.3800048828125,163.94000244140625,396.70001220703125,589.5599975585938,341.0,164.10000610351562,401.1000061035156,597.1500244140625,3323500,12303700,29387400,58266500
2025-02-26,337.9302062988281,158.6594696044922,396.6930847167969,587.6392211914062,342.5799865722656,163.0800018310547,399.7300109863281,594.5399780273438,348.7799987792969,165.1300048828125,403.6000061035156,599.5800170898438,340.1199951171875,162.55999755859375,394.25,591.8599853515625,345.45001220703125,165.0800018310547,398.010009765625,595.9299926757812,2397800,11396400,19619000,43321600
2025-02-27,335.38519287109375,159.29180908203125,389.5477600097656,578.2593994140625,340.0,163.72999572753906,392.5299987792969,585.0499877929688,346.9200134277344,163.9499969482422,405.739990234375,598.02001953125,338.4599914550781,161.72999572753906,392.1700134277344,584.6500244140625,343.6499938964844,162.30999755859375,401.2699890136719,596.8499755859375,1971000,8364600,21127400,74196700
2025-02-28,339.2816162109375,160.54685974121094,393.973876953125,587.283447265625,343.95001220703125,165.02000427246094,396.989990234375,594.1799926757812,344.8999938964844,165.94000244140625,397.6300048828125,594.719970703125,338.739990234375,162.6999969482422,386.57000732421875,582.4400024414062,341.9800109863281,164.30999755859375,392.6600036621094,585.5599975585938,3210300,12037200,32845700,88744100
2025-03-03,327.53326416015625,162.74559020996094,385.5384521484375,576.9942626953125,332.0400085449219,167.27999877929688,388.489990234375,583.77001953125,348.1499938964844,167.3300018310547,398.82000732421875,597.3400268554688,330.0299987792969,164.83999633789062,386.1600036621094,579.9000244140625,347.6300048828125,164.9600067138672,398.82000732421875,596.1799926757812,2569700,9191500,23007700,74249200
2025-03-04,322.3150634765625,160.93601989746094,385.6575622558594,570.1644897460938,326.75,165.4199981689453,388.6099853515625,576.8599853515625,331.9200134277344,169.99000549316406,392.5799865722656,585.3900146484375,318.67999267578125,165.32000732421875,381.0,572.25,327.3900146484375,168.0800018310547,383.3999938964844,579.7100219726562,3500200,11999700,29342900,109648200
2025-03-05,333.89569091796875,160.64414978027344,397.9732666015625,576.29248046875,338.489990234375,165.1199951171875,401.0199890136719,583.0599975585938,339.510009765625,166.4600067138672,401.6700134277344,584.8800048828125,328.6499938964844,163.52999877929688,388.80999755859375,573.0800170898438,329.1199951171875,164.50999450683594,389.3399963378906,576.6900024414062,3189100,8744800,23433100,71230500
2025-03-06,336.3815002441406,161.33489990234375,393.8746643066406,566.0625610351562,341.010009765625,165.8300018310547,396.8900146484375,572.7100219726562,341.9100036621094,165.8699951171875,402.1499938964844,580.1699829101562,332.5199890136719,163.50999450683594,392.67999267578125,570.1199951171875,335.2699890136719,165.0,394.2799987792969,575.47998046875,2234100,8037900,23304600,80094900
2025-03-07,345.54541015625,162.17160034179688,390.32183837890625,569.2353515625,350.29998779296875,166.69000244140625,393.30999755859375,575.9199829101562,352.1199951171875,168.4600067138672,394.79998779296875,577.3900146484375,339.3999938964844,164.6999969482422,385.5400085449219,565.6300048828125,339.3999938964844,165.1300048828125,392.32000732421875,570.9000244140625,3063800,9637600,22034100,81158800
2025-03-10,340.52447509765625,163.15419006347656,377.2717590332031,554.0734252929688,345.2099914550781,167.6999969482422,380.1600036621094,560.5800170898438,352.4100036621094,169.89999389648438,386.3999938964844,569.5399780273438,341.8500061035156,167.0500030517578,377.2200012207031,555.5900268554688,345.0,167.47999572753906,385.8399963378906,567.5900268554688,2809100,17559000,32840100,99326600
2025-03-11,335.1583251953125,161.3640899658203,377.5595703125,549.467529296875,339.7699890136719,165.86000061035156,380.45001220703125,555.9199829101562,345.1499938964844,167.3000030517578,386.0,564.02001953125,336.3699951171875,165.0500030517578,376.9100036621094,552.02001953125,343.9200134277344,167.1999969482422,379.0,559.4000244140625,3190900,9890300,30380200,88102100
2025-03-12,333.54058837890625,158.43568420410156,380.3581237792969,552.38330078125,338.1300048828125,162.85000610351562,383.2699890136719,558.8699951171875,344.9100036621094,164.2100067138672,385.2200012207031,563.1099853515625,335.45001220703125,162.22999572753906,378.95001220703125,553.6900024414062,343.0299987792969,163.72999572753906,382.95001220703125,562.1699829101562,1816700,8010700,24253600,69588200
2025-03-13,328.7860412597656,158.5718994140625,375.8923034667969,545.0196533203125,333.30999755859375,162.99000549316406,378.7699890136719,551.4199829101562,340.6499938964844,164.5399932861328,385.32000732421875,559.1099853515625,331.6700134277344,162.66000366210938,377.45001220703125,549.6799926757812,336.0299987792969,163.42999267578125,383.1600036621094,558.489990234375,2490300,5286700,20473000,74079400
2025-03-14,335.0301208496094,158.3967742919922,385.60797119140625,556.2775268554688,339.6400146484375,162.80999755859375,388.55999755859375,562.8099975585938,341.989990234375,163.14999389648438,390.2300109863281,563.8300170898438,336.95001220703125,161.10000610351562,379.510009765625,551.489990234375,337.7200012207031,162.1199951171875,379.7799987792969,556.1099853515625,1936100,6235800,19952800,62660300
2025-03-17,337.9893798828125,158.4259490966797,385.7468566894531,560.5671997070312,342.6400146484375,162.83999633789062,388.70001220703125,567.1500244140625,344.3599853515625,163.5,392.7099914550781,569.7100219726562,339.0,161.72999572753906,385.57000732421875,562.3499755859375,339.739990234375,162.41000366210938,386.70001220703125,562.7899780273438,1683800,6669800,22474300,49008700
2025-03-18,332.139892578125,159.7977294921875,380.6062316894531,554.50830078125,336.7099914550781,164.25,383.5199890136719,561.02001953125,342.0,164.86000061035156,387.3699951171875,565.02001953125,335.3500061035156,162.97000122070312,381.1000061035156,559.0599975585938,342.0,163.44000244140625,387.07000732421875,564.7999877929688,3310000,7348800,19486900,66041400
2025-03-19,334.02392578125,158.5718994140625,384.8735656738281,560.5474243164062,338.6199951171875,162.99000549316406,387.82000732421875,567.1300048828125,342.0,164.36000061035156,389.67999267578125,570.9500122070312,336.6700134277344,162.2100067138672,384.0,561.6300048828125,336.92999267578125,163.97000122070312,385.5299987792969,562.8300170898438,2407200,5936400,19185500,66556000
2025-03-20,331.6861572265625,158.60107421875,383.9010009765625,558.9264526367188,336.25,163.02000427246094,386.8399963378906,565.489990234375,339.7799987792969,163.1999969482422,391.7900085449219,570.5700073242188,333.6099853515625,161.92999267578125,383.2799987792969,562.5999755859375,334.57000732421875,163.0,385.739990234375,563.3300170898438,2782900,7485900,18470500,62958200
2025-03-21,331.2225036621094,159.1945343017578,388.2874450683594,559.11083984375,335.7799987792969,163.6300048828125,391.260009765625,563.97998046875,335.95001220703125,164.1300048828125,391.739990234375,564.8900146484375,329.2099914550781,162.47999572753906,382.79998779296875,558.030029296875,331.2099914550781,163.0,383.2200012207031,559.280029296875,6766100,17047100,39675900,83763000
2025-03-24,337.0325622558594,158.86373901367188,390.09356689453125,569.1236572265625,341.6700134277344,163.2899932861328,393.0799865722656,574.0800170898438,343.1499938964844,164.38999938964844,395.3999938964844,575.1500244140625,339.2900085449219,162.5,389.80999755859375,570.2000122070312,340.54998779296875,162.83999633789062,395.3999938964844,570.7999877929688,2277200,8046400,21004500,58766800
2025-03-25,337.9696350097656,156.6552734375,392.1578063964844,570.49169921875,342.6199951171875,161.02000427246094,395.1600036621094,575.4600219726562,344.80999755859375,164.19000244140625,396.3599853515625,576.4099731445312,340.8299865722656,160.55999755859375,392.6400146484375,573.6900024414062,343.5799865722656,163.52000427246094,393.9200134277344,575.2999877929688,1678000,7456200,15775000,38355700
2025-03-26,336.4801025390625,157.33631896972656,387.0072326660156,563.6810913085938,341.1099853515625,161.72000122070312,389.9700012207031,568.5900268554688,347.2699890136719,162.49000549316406,395.30999755859375,576.3300170898438,338.7900085449219,160.63999938964844,388.57000732421875,567.1900024414062,343.3599853515625,161.2100067138672,395.0,575.1900024414062,1703200,7223500,16108400,51848300
2025-03-27,334.6947021484375,158.7080841064453,387.6125793457031,562.18408203125,339.29998779296875,163.1300048828125,390.5799865722656,567.0800170898438,342.0,164.07000732421875,392.239990234375,570.9000244140625,336.6300048828125,161.32000732421875,387.3999938964844,564.9400024414062,341.0799865722656,162.35000610351562,390.1300048828125,567.1799926757812,1481100,6752500,13766800,42164200
2025-03-28,325.2151794433594,159.27236938476562,375.92205810546875,550.8626708984375,329.69000244140625,163.7100067138672,378.79998779296875,555.6599731445312,338.25,164.52000427246094,389.1300048828125,566.27001953125,328.04998779296875,162.91000366210938,376.92999267578125,555.0700073242188,337.0,163.58999633789062,388.0799865722656,565.530029296875,1965200,5760300,21632000,71662700
2025-03-31,325.3236389160156,161.34463500976562,372.5379943847656,554.5604858398438,329.79998779296875,165.83999633789062,375.3900146484375,559.3900146484375,331.9800109863281,166.6300048828125,377.07000732421875,560.7100219726562,322.0,164.22999572753906,367.239990234375,546.8699951171875,325.6300048828125,164.3699951171875,372.5400085449219,549.8300170898438,2837500,12481400,35184700,95328200
2025-04-01,326.0832214355469,149.0959014892578,379.2863464355469,556.1268310546875,330.57000732421875,153.25,382.19000244140625,560.969970703125,332.2099914550781,161.80999755859375,382.8500061035156,562.9400024414062,323.8900146484375,153.1300048828125,373.2300109863281,553.6799926757812,327.010009765625,160.72999572753906,374.6499938964844,557.4500122070312,1955300,23303100,19689500,54609600
2025-04-02,330.1177062988281,151.14871215820312,379.23675537109375,559.646240234375,334.6600036621094,155.36000061035156,382.1400146484375,564.52001953125,336.3500061035156,155.7899932861328,385.0799865722656,567.4199829101562,326.1000061035156,153.4499969482422,376.6199951171875,554.8099975585938,326.1300048828125,154.00999450683594,377.9700012207031,555.0499877929688,1747600,10356900,16092600,76014500
2025-04-03,301.6099548339844,155.48780822753906,370.2752990722656,532.06640625,305.760009765625,159.82000732421875,373.1099853515625,536.7000122070312,324.70001220703125,160.64999389648438,377.4800109863281,547.969970703125,305.0,157.47999572753906,369.3500061035156,536.7000122070312,319.6700134277344,158.75,374.7900085449219,545.1099853515625,4638700,13249300,30198000,125986000
2025-04-04,284.169921875,149.086181640625,357.1061096191406,500.9176330566406,288.0799865722656,153.24000549316406,359.8399963378906,505.2799987792969,294.2900085449219,159.82000732421875,374.5899963378906,525.8699951171875,281.5,152.92999267578125,359.4800109863281,505.05999755859375,285.0,159.16000366210938,364.1300048828125,523.6699829101562,7216800,16601700,49209900,217965100
2025-04-07,276.2587890625,146.53720092773438,355.14117431640625,500.025390625,280.05999755859375,150.6199951171875,357.8599853515625,504.3800048828125,294.3500061035156,152.7100067138672,371.0,523.1699829101562,267.29998779296875,147.39999389648438,344.7900085449219,481.79998779296875,276.0,151.27999877929688,350.8800048828125,489.19000244140625,7824700,18083000,50425000,256611400
2025-04-08,270.2218322753906,145.93402099609375,351.8662414550781,492.1936340332031,273.94000244140625,150.0,354.55999755859375,496.4800109863281,291.7799987792969,153.58999633789062,373.6499938964844,524.97998046875,268.2699890136719,148.0,350.25,489.1600036621094,289.8900146484375,153.58999633789062,368.260009765625,521.8599853515625,4989000,12018400,35868900,165816600
2025-04-09,296.9244079589844,146.87771606445312,387.52325439453125,543.8834838867188,301.010009765625,150.97000122070312,390.489990234375,548.6199951171875,301.8599853515625,153.19000244140625,393.2300109863281,548.6199951171875,269.1300048828125,141.5,353.1000061035156,493.04998779296875,270.760009765625,142.1999969482422,353.5400085449219,493.44000244140625,6457300,18773700,50199700,241867300
2025-04-10,285.23529052734375,144.6595001220703,378.4527282714844,520.0509643554688,289.1600036621094,148.69000244140625,381.3500061035156,524.5800170898438,298.2699890136719,151.1999969482422,383.8999938964844,533.5,279.79998779296875,145.1300048828125,367.79998779296875,509.32000732421875,296.67999267578125,150.3699951171875,382.05999755859375,532.1699829101562,4116800,13830500,38024400,162331200
2025-04-11,289.4670104980469,147.61709594726562,385.498779296875,529.3301391601562,293.45001220703125,151.72999572753906,388.45001220703125,533.9400024414062,295.4100036621094,152.35000610351562,390.04998779296875,536.4299926757812,284.1400146484375,148.19000244140625,378.8900146484375,520.0700073242188,288.95001220703125,149.3300018310547,380.6400146484375,523.010009765625,3197900,9943900,23839200,97866300
2025-04-14,294.07366943359375,150.1758270263672,384.8636474609375,534.4654541015625,298.1199951171875,154.36000061035156,387.80999755859375,539.1199951171875,302.4800109863281,154.6699981689453,394.6499938964844,544.280029296875,295.7099914550781,151.1699981689453,384.2099914550781,533.8599853515625,298.6700134277344,151.58999633789062,393.2200012207031,544.0499877929688,2758400,10685300,19251200,68034000
2025-04-15,289.4472961425781,149.4558563232422,382.7994689941406,532.968505859375,293.42999267578125,153.6199951171875,385.7300109863281,537.6099853515625,301.7300109863281,156.3000030517578,391.8900146484375,543.22998046875,292.3900146484375,152.10000610351562,384.1600036621094,536.8099975585938,296.8299865722656,155.6999969482422,388.510009765625,539.6699829101562,3611300,10847700,17199900,56892900
2025-04-16,286.2019958496094,149.73802185058594,368.7867126464844,521.1216430664062,290.1400146484375,153.91000366210938,371.6099853515625,525.6599731445312,295.7300109863281,155.6300048828125,381.6099853515625,537.8900146484375,287.6099853515625,152.24000549316406,368.0,520.2899780273438,292.7099914550781,155.3699951171875,380.6700134277344,531.6799926757812,3017200,7986900,21967800,83484800
2025-04-17,290.25616455078125,153.2015380859375,364.9858093261719,521.8651733398438,294.25,157.47000122070312,367.7799987792969,526.4099731445312,297.70001220703125,159.44000244140625,374.32000732421875,531.1699829101562,291.8999938964844,154.16000366210938,366.8900146484375,523.9099731445312,292.1700134277344,154.16000366210938,373.75,527.6400146484375,2717600,10981100,21120200,79868100
2025-04-21,282.2276306152344,152.66641235351562,356.3916015625,509.4433898925781,284.739990234375,156.9199981689453,359.1199951171875,513.8800048828125,291.0,158.22999572753906,364.4800109863281,521.7000122070312,282.4599914550781,155.49000549316406,355.6700134277344,508.4599914550781,289.3299865722656,157.9600067138672,362.82000732421875,521.1599731445312,2978300,6285400,20807300,69368100
2025-04-22,288.6009216308594,153.4739227294922,364.0331115722656,522.6979370117188,291.1700134277344,157.75,366.82000732421875,527.25,293.2300109863281,158.72000122070312,367.7699890136719,529.2999877929688,287.0,156.25999450683594,359.8599853515625,519.1900024414062,287.5,157.5500030517578,363.3800048828125,520.1400146484375,2231200,7136300,19485000,75948100
2025-04-23,293.16033935546875,151.16818237304688,371.54559326171875,530.79736328125,295.7699890136719,155.3800048828125,374.3900146484375,535.4199829101562,305.3599853515625,157.10000610351562,380.3900146484375,545.4299926757812,295.17999267578125,154.3300018310547,373.0199890136719,533.8800048828125,301.3399963378906,156.49000549316406,376.05999755859375,540.4299926757812,2458300,9099400,20545500,90590700
2025-04-24,304.1524658203125,150.73036193847656,384.3575134277344,541.9701538085938,306.8599853515625,154.92999267578125,387.29998779296875,546.6900024414062,308.2099914550781,155.89999389648438,388.45001220703125,547.4299926757812,297.07000732421875,153.44000244140625,375.19000244140625,535.4500122070312,297.42999267578125,155.8000030517578,375.70001220703125,536.719970703125,2874400,8310400,22232300,64150400
2025-04-25,303.7461242675781,150.38986206054688,388.87298583984375,545.8860473632812,306.45001220703125,154.5800018310547,391.8500061035156,550.6400146484375,307.989990234375,154.89999389648438,392.1600036621094,551.0499877929688,303.9100036621094,152.4499969482422,384.6000061035156,543.6900024414062,305.1000061035156,154.32000732421875,387.0,546.6500244140625,2162400,8643600,18973200,61119600
2025-04-28,304.3507080078125,151.1389923095703,388.1882019042969,546.09423828125,307.05999755859375,155.35000610351562,391.1600036621094,550.8499755859375,311.42999267578125,155.80999755859375,392.739990234375,553.5499877929688,303.8500061035156,153.82000732421875,386.6400146484375,545.02001953125,306.45001220703125,155.5,391.9599914550781,551.3900146484375,2189600,5815200,16579400,47613800
2025-04-29,304.68768310546875,151.6837921142578,391.04632568359375,549.5342407226562,307.3999938964844,155.91000366210938,394.0400085449219,554.3200073242188,308.6700134277344,157.02000427246094,395.1000061035156,555.4500122070312,302.9100036621094,154.2899932861328,390.3800048828125,548.5499877929688,305.0,155.4499969482422,391.29998779296875,548.9099731445312,2651000,5246700,14974000,47775100
2025-04-30,306.54119873046875,152.0729522705078,392.2570495605469,549.7523193359375,309.2699890136719,156.30999755859375,395.260009765625,554.5399780273438,316.04998779296875,158.1999969482422,396.6600036621094,556.52001953125,302.17999267578125,155.02000427246094,384.44000244140625,541.52001953125,315.2099914550781,158.1999969482422,390.29998779296875,547.5700073242188,5124800,9598200,36461100,93101500
2025-05-01,311.1898193359375,150.27310180664062,422.16802978515625,553.6483764648438,313.9599914550781,154.4600067138672,425.3999938964844,558.469970703125,318.8900146484375,155.08999633789062,436.989990234375,564.0700073242188,311.0199890136719,153.36000061035156,424.8999938964844,557.8599853515625,311.3800048828125,155.0,431.1099853515625,560.3699951171875,2961000,7325800,58938100,63186100
2025-05-02,320.8240661621094,151.88809204101562,431.97296142578125,561.8668212890625,323.67999267578125,156.1199951171875,435.2799987792969,566.760009765625,324.6700134277344,156.72000122070312,439.44000244140625,568.3800048828125,318.4800109863281,155.0399932861328,429.989990234375,562.3800048828125,318.4800109863281,156.07000732421875,431.739990234375,564.72998046875,3765200,5974500,30757400,60717300
2025-05-05,320.2590637207031,150.79844665527344,432.8562316894531,558.6448364257812,323.1099853515625,155.0,436.1700134277344,563.510009765625,326.4700012207031,156.7899932861328,439.5,566.6500244140625,319.3800048828125,154.72999572753906,432.1099853515625,561.7000122070312,319.3800048828125,156.6699981689453,432.8699951171875,562.5700073242188,1829100,5464100,20136100,38659200
2025-05-06,318.0586853027344,150.2828369140625,430.0179443359375,553.9755859375,320.8900146484375,154.47000122070312,433.30999755859375,558.7999877929688,324.1000061035156,155.89999389648438,437.7300109863281,563.3499755859375,319.8500061035156,153.69000244140625,431.1700134277344,556.9600219726562,321.54998779296875,154.82000732421875,432.20001220703125,557.9299926757812,1724200,8644200,15104200,48264700
2025-05-07,317.4639587402344,153.03611755371094,430.05767822265625,556.3052978515625,320.2900085449219,157.3000030517578,433.3500061035156,561.1500244140625,322.79998779296875,157.94000244140625,438.1199951171875,563.8200073242188,318.1099853515625,154.5,431.1099853515625,556.0399780273438,322.739990234375,154.74000549316406,433.8399963378906,560.1500244140625,1555500,7853100,23295300,55588000
2025-05-08,321.3890380859375,151.44056701660156,434.8410339355469,560.1815795898438,324.25,155.66000366210938,438.1700134277344,565.0599975585938,328.8699951171875,157.02999877929688,443.6700134277344,570.3099975585938,322.8999938964844,154.77999877929688,435.6600036621094,561.7000122070312,324.8800048828125,155.82000732421875,437.92999267578125,565.239990234375,2553400,7606100,23491300,65130800
2025-05-09,322.7469482421875,150.03961181640625,435.3967590332031,559.4677124023438,325.6199951171875,154.22000122070312,438.7300109863281,564.3400268554688,327.739990234375,156.05999755859375,440.739990234375,567.5,323.30999755859375,153.80999755859375,435.8800048828125,562.760009765625,325.6499938964844,155.4199981689453,440.0,566.47998046875,1646200,6520400,15324200,37603400
2025-05-12,339.5275573730469,149.96177673339844,445.8467712402344,577.9567260742188,342.54998779296875,154.13999938964844,449.260009765625,582.989990234375,351.0,155.36000061035156,449.3699951171875,583.0,339.7300109863281,151.17999267578125,439.7799987792969,577.0399780273438,343.1099853515625,152.02000427246094,445.94000244140625,581.469970703125,4592000,9023800,22821900,78993600
2025-05-13,349.4294128417969,144.41629028320312,445.72772216796875,581.7734985351562,352.5400085449219,148.44000244140625,449.1400146484375,586.8400268554688,355.3299865722656,151.6999969482422,450.6700134277344,589.0800170898438,348.07000732421875,148.0800018310547,445.3599853515625,582.8400268554688,348.92999267578125,151.6999969482422,447.7799987792969,583.4099731445312,4132500,10549600,23618800,67947200
2025-05-14,346.5748596191406,142.39266967773438,449.49884033203125,582.5170288085938,349.6600036621094,146.36000061035156,452.94000244140625,587.5900268554688,352.42999267578125,148.82000732421875,453.8999938964844,588.97998046875,348.7799987792969,146.1199951171875,448.1400146484375,585.5399780273438,351.7200012207031,148.6699981689453,448.1400146484375,587.8099975585938,2052200,10216000,19902800,66283500
2025-05-15,346.7235107421875,145.5545654296875,450.5129089355469,585.3622436523438,349.80999755859375,149.61000061035156,453.1300048828125,590.4600219726562,351.3399963378906,149.64999389648438,456.19000244140625,590.969970703125,348.5,147.3300018310547,450.42999267578125,585.0999755859375,349.44000244140625,148.0,450.7699890136719,585.5599975585938,1580400,7945800,21992300,71268100
2025-05-16,350.4602355957031,147.2279510498047,451.6463623046875,589.0698852539062,353.5799865722656,151.3300018310547,454.2699890136719,594.2000122070312,354.2200012207031,151.5,454.3599853515625,594.5,348.239990234375,149.22000122070312,448.7300109863281,589.280029296875,351.5400085449219,149.6699981689453,452.04998779296875,591.25,2561700,8051200,23849800,76052100
2025-05-19,349.45916748046875,148.3565216064453,456.2197570800781,589.7142944335938,352.57000732421875,152.49000549316406,458.8699951171875,594.8499755859375,352.9599914550781,152.66000366210938,459.5899963378906,595.5399780273438,348.5400085449219,151.0500030517578,450.79998779296875,588.0999755859375,349.70001220703125,151.88999938964844,450.8800048828125,588.0999755859375,2277700,12639900,21336500,68168500
2025-05-20,346.4063415527344,149.49478149414062,455.5238342285156,587.7315673828125,349.489990234375,153.66000366210938,458.1700134277344,592.8499755859375,352.4599914550781,154.0399932861328,458.3399963378906,594.0499877929688,347.489990234375,152.1199951171875,454.32000732421875,589.5999755859375,350.8399963378906,152.3300018310547,455.5899963378906,593.0900268554688,2266000,7351500,15441800,60614500
2025-05-21,339.4879455566406,149.0277862548828,449.9561462402344,577.8278198242188,342.510009765625,153.17999267578125,452.57000732421875,582.8599853515625,348.4200134277344,154.42999267578125,457.7799987792969,592.5800170898438,341.6499938964844,153.0,451.80999755859375,581.8200073242188,346.6400146484375,153.19000244140625,454.57000732421875,588.4400024414062,2093400,7032200,19216900,95197700
2025-05-22,342.1442565917969,148.47325134277344,452.2329406738281,578.055908203125,345.19000244140625,152.61000061035156,454.8599853515625,583.0900268554688,347.3699951171875,153.32000732421875,460.25,586.6199951171875,340.5899963378906,151.3699951171875,453.8999938964844,581.4099731445312,342.0,152.64999389648438,454.95001220703125,582.6599731445312,2174100,7535300,18025600,70860400
2025-05-23,340.3601989746094,148.79429626464844,447.5799560546875,574.1101684570312,343.3900146484375,152.94000244140625,450.17999267578125,579.1099853515625,344.94000244140625,153.47999572753906,453.69000244140625,581.8099975585938,336.239990234375,152.2100067138672,448.9100036621094,575.5999755859375,337.6300048828125,153.0,449.9800109863281,575.97998046875,1936600,6727300,16883500,76029000
2025-05-27,348.4085388183594,150.37408447265625,458.02923583984375,586.0463256835938,351.510009765625,153.25,460.69000244140625,591.1500244140625,353.3399963378906,154.0399932861328,460.95001220703125,591.3099975585938,346.6199951171875,151.92999267578125,456.1199951171875,578.4299926757812,349.95001220703125,152.52000427246094,456.4800109863281,586.0700073242188,2240100,6990700,20974300,72588500
2025-05-28,346.4063415527344,149.56947326660156,454.7184753417969,582.6558227539062,349.489990234375,152.42999267578125,457.3599853515625,587.72998046875,352.79998779296875,153.63999938964844,462.5199890136719,592.77001953125,348.8599853515625,151.92999267578125,456.92999267578125,586.989990234375,352.489990234375,153.27999877929688,461.2200012207031,591.5599975585938,1924400,8459300,17086300,68445500
